Timestamp,Messages per second
1732566096.342609,0
1732566097.3404775,0
1732566098.3403912,0
1732566099.340282,0
1732566100.3405051,0
1732566101.3406477,0
1732566102.3405392,0
1732566103.341301,0
1732566104.3404558,0
1732566105.3407176,0
1732566106.3413491,0
1732566107.3396113,0
1732566108.340676,0
1732566109.3404098,0
1732566110.3398128,0
1732566111.3411372,0
1732566112.341124,0
1732566113.3404522,0
1732566114.3405623,0
1732566115.3405774,0
1732566116.3411548,0
1732566117.3405192,0
1732566118.3405821,0
1732566119.3406093,0
1732566120.3405137,0
1732566121.3410718,0
1732566122.3401716,0
1732566123.3400073,0
1732566124.3404322,0
1732566125.340322,0
1732566126.3413105,0
1732566127.340819,0
1732566128.3407683,0
1732566129.3397048,0
1732566130.3396585,0
1732566131.3410485,0
1732566132.3404298,0
1732566133.3400621,0
1732566134.340606,0
1732566135.3406022,0
1732566136.3407924,0
1732566137.3404434,0
1732566138.340816,0
1732566139.3405654,0
1732566140.340463,0
1732566141.3409774,0
1732566142.3407094,0
1732566143.340661,0
1732566144.34138,0
1732566145.3412724,0
1732566146.342106,0
1732566147.3403342,0
1732566148.340772,0
1732566149.3406143,0
1732566150.3406825,0
1732566151.3420024,0
1732566152.340518,0
1732566153.3395796,0
1732566154.340495,0
1732566155.3442645,0
1732566156.3405805,0
1732566157.3403466,0
1732566158.3440208,0
1732566159.3411508,0
1732566160.3410594,0
1732566161.3410218,0
1732566162.340684,0
1732566163.3400142,0
1732566164.3397985,0
1732566165.340619,0
1732566166.3410196,0
1732566167.3416846,0
1732566168.3405366,0
1732566169.3405023,0
1732566170.3406615,0
1732566171.3415742,0
1732566172.3405688,0
1732566173.340373,0
1732566174.3403306,0
1732566175.340781,0
1732566176.340682,0
1732566177.3405113,0
1732566178.3404403,0
1732566179.3404253,0
1732566180.340642,0
1732566181.3411624,0
1732566182.3405027,0
1732566183.3405795,0
1732566184.3406112,0
1732566185.3405461,0
1732566186.343753,0
1732566187.3405344,0
1732566188.3407402,0
1732566189.339852,0
1732566190.340383,0
1732566191.3419468,0
1732566192.3404706,0
1732566193.3417625,0
1732566194.3406243,0
1732566195.3406146,0
1732566196.341118,0
1732566197.3406615,0
1732566198.340866,0
1732566199.3425612,0
1732566200.3405886,0
1732566201.3408933,0
1732566202.340094,0
1732566203.3404632,0
1732566204.3408318,0
1732566205.3404713,0
1732566206.3439243,0
1732566207.340474,0
1732566208.3405793,0
1732566209.3405101,0
1732566210.3403401,0
1732566211.3401494,0
1732566212.340648,0
1732566213.33949,0
1732566214.3408692,0
1732566215.34065,0
1732566216.3421352,0
1732566217.3403533,0
1732566218.3406928,0
1732566219.340414,0
1732566220.3406165,0
1732566221.3408256,0
1732566222.3397877,0
1732566223.3405356,0
1732566224.3405364,0
1732566225.3419216,0
1732566226.3409534,0
1732566227.340678,0
1732566228.340574,0
1732566229.3404422,0
1732566230.341026,0
1732566231.3400953,0
1732566232.3406107,0
1732566233.3398583,0
1732566234.340787,0
1732566235.3396761,0
1732566236.340852,0
1732566237.3397937,0
1732566238.344449,0
1732566239.3405392,0
1732566240.3407876,0
1732566241.3407028,0
1732566242.3406436,0
1732566243.340532,0
1732566244.3405266,0
1732566245.340624,0
1732566246.340935,0
1732566247.340376,0
1732566248.3395147,0
1732566249.340874,0
1732566250.3396342,0
1732566251.340467,0
1732566252.340488,0
1732566253.3398247,0
1732566254.3403702,0
1732566255.340596,0
1732566256.3411202,0
1732566257.3398418,0
1732566258.3406582,0
1732566259.3405383,0
1732566260.3406641,0
1732566261.3406503,0
1732566262.3410213,0
1732566263.3395917,0
1732566264.3405752,0
1732566265.3405914,0
1732566266.3414075,0
1732566267.3406544,0
1732566268.33972,0
1732566269.3408687,0
1732566270.340514,0
1732566271.3409514,0
1732566272.3406143,0
1732566273.3406343,0
1732566274.3410983,0
1732566275.340669,0
1732566276.3404713,0
1732566277.3405645,0
1732566278.3408663,0
1732566279.3400097,0
1732566280.343334,0
1732566281.3406198,0
1732566282.3421834,0
1732566283.3407497,0
1732566284.340017,0
1732566285.3404925,0
1732566286.3413045,0
1732566287.3407848,0
1732566288.3405745,0
1732566289.3405874,0
1732566290.3399806,0
1732566291.3419425,0
1732566292.3405762,0
1732566293.3403988,0
1732566294.3404293,0
1732566295.3400743,0
1732566296.3410397,0
1732566297.3398333,0
1732566298.3409028,0
1732566299.3396275,0
1732566300.3407474,0
1732566301.3415778,0
1732566302.3404307,0
1732566303.340309,0
1732566304.3414416,0
1732566305.339763,0
1732566306.3408122,0
1732566307.340578,0
1732566308.3403194,0
1732566309.3397198,0
1732566310.3395686,0
1732566311.341197,0
1732566312.3397143,0
1732566313.3396513,0
1732566314.3407047,0
1732566315.3402932,0
1732566316.3412344,0
1732566317.3409467,0
1732566318.340367,0
1732566319.340341,0
1732566320.341268,0
1732566321.340645,0
1732566322.340625,0
1732566323.3403149,0
1732566324.3410008,0
1732566325.3405578,0
1732566326.3402746,0
1732566327.3402462,0
1732566328.3405561,0
1732566329.3404539,0
1732566330.3412354,0
1732566331.3408053,0
1732566332.340524,0
1732566333.3404763,0
1732566334.3405604,0
1732566335.3406162,0
1732566336.341216,0
1732566337.3419766,0
1732566338.3405585,0
1732566339.3399236,0
1732566340.3396935,0
1732566341.3408668,0
1732566342.3406167,0
1732566343.3405895,0
1732566344.3398018,0
1732566345.340768,0
1732566346.342459,0
1732566347.340492,0
1732566348.340589,0
1732566349.340176,0
1732566350.3407576,0
1732566351.3433585,0
1732566352.3408563,0
1732566353.3405068,0
1732566354.341149,0
1732566355.339437,0
1732566356.3414469,0
1732566357.3402793,0
1732566358.340466,0
1732566359.3405685,0
1732566360.3405166,0
1732566361.3399332,0
1732566362.34068,0
1732566363.3405137,0
1732566364.3401854,0
1732566365.3452585,0
1732566366.3396773,0
1732566367.3406446,0
1732566368.340523,0
1732566369.3408318,0
1732566370.3404748,0
1732566371.3405325,0
1732566372.3409429,0
1732566373.3405263,0
1732566374.3406239,0
1732566375.3408453,0
1732566376.34069,0
1732566377.3396668,0
1732566378.340787,0
1732566379.3404427,0
1732566380.3403792,0
1732566381.3434145,0
1732566382.3398798,0
1732566383.3424864,0
1732566384.3405936,0
1732566385.339468,0
1732566386.3413777,0
1732566387.3404202,0
1732566388.3407125,0
1732566389.3403382,0
1732566390.3404465,0
1732566391.34046,0
1732566392.3404915,0
1732566393.3413608,0
1732566394.3403018,0
1732566395.3409748,0
1732566396.3406293,0
1732566397.34079,0
1732566398.3402934,0
1732566399.3404384,0
1732566400.3406568,0
1732566401.3407116,0
1732566402.3407192,0
1732566403.339155,0
1732566404.34069,0
1732566405.3405633,0
1732566406.3402705,0
1732566407.3405054,0
1732566408.3406487,0
1732566409.340444,0
1732566410.3402455,0
1732566411.3405485,0
1732566412.3405592,0
1732566413.3407667,0
1732566414.340426,0
1732566415.3406827,0
1732566416.341114,0
1732566417.3404112,0
1732566418.3405807,0
1732566419.3408604,0
1732566420.340628,0
1732566421.340454,0
1732566422.340414,0
1732566423.3413098,0
1732566424.3402736,0
1732566425.3394413,0
1732566426.3399818,0
1732566427.3405502,0
1732566428.3399258,0
1732566429.3404179,0
1732566430.342372,0
1732566431.340223,0
1732566432.3406408,0
1732566433.3404384,0
1732566434.362189,0
1732566435.340559,0
1732566436.340367,0
1732566437.3407762,0
1732566438.3405533,0
1732566439.340427,0
1732566440.340876,0
1732566441.3406396,0
1732566442.339383,0
1732566443.3405,0
1732566444.340652,0
1732566445.3407288,0
1732566446.3403978,0
1732566447.340432,0
1732566448.3404105,0
1732566449.3405292,0
1732566450.3404925,0
1732566451.3406727,0
1732566452.3406248,0
1732566453.3406286,0
1732566454.3407435,0
1732566455.3406513,0
1732566456.3396344,0
1732566457.3407135,0
1732566458.3411562,0
1732566459.340644,0
1732566460.3405569,0
1732566461.3407454,0
1732566462.3407447,0
1732566463.3405437,0
1732566464.3448713,0
1732566465.3399007,0
1732566466.340614,0
1732566467.3404481,0
1732566468.3406672,0
1732566469.3395927,0
1732566470.340516,0
1732566471.3406415,0
1732566472.3406029,0
1732566473.3399,0
1732566474.3406563,0
1732566475.3404973,0
1732566476.3404021,0
1732566477.3404353,0
1732566478.3408277,0
1732566479.340665,0
1732566480.3404238,0
1732566481.3404808,0
1732566482.3404446,0
1732566483.3403492,0
1732566484.3405426,0
1732566485.340625,0
1732566486.3407695,0
1732566487.3405154,0
1732566488.3401282,0
1732566489.3403237,0
1732566490.3405693,0
1732566491.3402784,0
1732566492.340449,0
1732566493.3404229,0
1732566494.3416657,0
1732566495.3405957,0
1732566496.3404677,0
1732566497.340463,0
1732566498.3405688,0
1732566499.3411324,0
1732566500.3406372,0
1732566501.3419776,0
1732566502.3406296,0
1732566503.3402832,0
1732566504.3406947,0
1732566505.3405826,0
1732566506.3404822,0
1732566507.3404303,0
1732566508.3403206,0
1732566509.3403158,0
1732566510.3403058,0
1732566511.3405364,0
1732566512.3404744,0
1732566513.340537,0
1732566514.3403206,0
1732566515.3405325,0
1732566516.340644,0
1732566517.3401613,0
1732566518.340343,0
1732566519.340559,0
1732566520.3409133,0
1732566521.3402476,0
1732566522.3407397,0
1732566523.340613,0
1732566524.340152,0
1732566525.3403986,0
1732566526.3405812,0
1732566527.3407168,0
1732566528.3407667,0
1732566529.3404026,0
1732566530.3405392,0
1732566531.3415732,0
1732566532.340135,0
1732566533.3403368,0
1732566534.340423,0
1732566535.3404734,0
1732566536.3409834,0
1732566537.3405795,0
1732566538.340183,0
1732566539.340428,0
1732566540.3404148,0
1732566541.340485,0
1732566542.340619,0
1732566543.3405323,0
1732566544.3406026,0
1732566545.3395967,0
1732566546.3402758,0
1732566547.3414483,0
1732566548.3408618,0
1732566549.339423,0
1732566550.3406441,0
1732566551.3403537,0
1732566552.3406782,0
1732566553.3414989,0
1732566554.3430724,0
1732566555.3406894,0
1732566556.3404684,0
1732566557.3406816,0
1732566558.3404925,0
1732566559.3406205,0
1732566560.3404903,0
1732566561.3405645,0
1732566562.3405578,0
1732566563.3397894,0
1732566564.3403196,0
1732566565.3409228,0
1732566566.3409293,0
1732566567.3407135,0
1732566568.3395464,0
1732566569.3407962,0
1732566570.3399642,0
1732566571.3406417,0
1732566572.3410826,0
1732566573.3407636,0
1732566574.340391,0
1732566575.3404667,0
1732566576.3398752,0
1732566577.3408513,0
1732566578.3404982,0
1732566579.3404188,0
1732566580.3406265,0
1732566581.340568,0
1732566582.3404896,0
1732566583.3407342,0
1732566584.3411858,0
1732566585.3406453,0
1732566586.340496,0
1732566587.340426,0
1732566588.3404033,0
1732566589.3405793,0
1732566590.3406668,0
1732566591.340523,0
1732566592.3405998,0
1732566593.340757,0
1732566594.340349,0
1732566595.3398252,0
1732566596.3407617,0
1732566597.340905,0
1732566598.3402305,0
1732566599.3396318,0
1732566600.3414733,0
1732566601.3405993,0
1732566602.3403518,0
1732566603.3406594,0
1732566604.340659,0
1732566605.3402343,0
1732566606.3407557,0
1732566607.3404417,0
1732566608.3400264,84
1732566609.339668,90
1732566610.3416224,82
1732566611.3404377,93
1732566612.3407247,101
1732566613.3404596,104
1732566614.340133,86
1732566615.34029,89
1732566616.3397899,102
1732566617.3407066,103
1732566618.3406398,102
1732566619.3428593,102
1732566620.3416111,96
1732566621.3401275,95
1732566622.3406773,88
1732566623.3416307,89
1732566624.3406827,87
1732566625.34118,85
1732566626.3407867,86
1732566627.3419213,87
1732566628.340944,82
1732566629.3408778,89
1732566630.3408022,25
1732566631.3409634,0
1732566632.3405983,0
1732566633.3408296,0
1732566634.3403203,0
1732566635.3421566,0
1732566636.3403828,0
1732566637.3405273,0
1732566638.340668,0
1732566639.3406937,0
1732566640.3405042,0
1732566641.3403192,0
1732566642.3406942,0
1732566643.340898,0
1732566644.345209,0
1732566645.3406255,0
1732566646.3404267,0
1732566647.340629,0
1732566648.3407047,0
1732566649.3405743,0
1732566650.3403118,0
1732566651.3394933,0
1732566652.3403275,0
1732566653.3403726,0
1732566654.3406143,0
1732566655.3404672,0
1732566656.340499,0
1732566657.3407326,0
1732566658.340609,0
1732566659.339474,0
1732566660.3396664,0
1732566661.340638,0
1732566662.3404856,0
1732566663.3405085,0
1732566664.3407223,0
1732566665.3408637,0
1732566666.3406267,0
1732566667.3405945,0
1732566668.3404708,0
1732566669.3404756,0
1732566670.3405437,0
1732566671.3406374,0
1732566672.340771,0
1732566673.3402317,0
1732566674.3368926,0
1732566675.3402023,0
1732566676.3395638,0
1732566677.339811,0
1732566678.3401973,0
1732566679.340301,0
1732566680.3390048,0
1732566681.3400226,0
1732566682.3391247,0
1732566683.3419256,0
1732566684.3400536,0
1732566685.3402941,0
1732566686.338998,0
1732566687.3398907,0
1732566688.339913,0
1732566689.3389893,0
1732566690.3389094,0
1732566691.3395529,0
1732566692.3396387,0
1732566693.339833,0
1732566694.3398242,0
1732566695.3392613,0
1732566696.339984,0
1732566697.3400893,0
1732566698.339797,0
1732566699.340083,0
1732566700.3398578,0
1732566701.339582,0
1732566702.341612,0
1732566703.3399513,0
1732566704.3390198,0
1732566705.339844,0
1732566706.3400009,0
1732566707.3403027,0
1732566708.3389642,0
1732566709.3397303,0
1732566710.3404927,0
1732566711.3397598,0
1732566712.3397532,0
1732566713.3397503,0
1732566714.3399842,0
1732566715.3398397,0
1732566716.339644,0
1732566717.3398795,0
1732566718.3395677,0
1732566719.3398027,0
1732566720.3398545,0
1732566721.3394892,0
1732566722.3398106,0
1732566723.3399737,0
1732566724.3398168,0
1732566725.339719,0
1732566726.339596,0
1732566727.3400095,0
1732566728.3402102,0
1732566729.3398623,0
1732566730.3398356,0
1732566731.3389845,0
1732566732.3401186,0
1732566733.34003,0
1732566734.3392816,0
1732566735.3396475,0
1732566736.3400126,0
1732566737.3399265,0
1732566738.3397553,0
1732566739.3402734,0
1732566740.3399844,0
1732566741.339833,0
1732566742.3406892,0
1732566743.33889,0
1732566744.3401582,0
1732566745.3399343,0
1732566746.3398926,0
1732566747.339828,0
1732566748.3389542,0
1732566749.340067,0
1732566750.339059,0
1732566751.3398688,0
1732566752.3391645,0
1732566753.3402998,0
1732566754.34139,0
1732566755.3397613,0
1732566756.339892,0
1732566757.3396664,0
1732566758.3396635,0
1732566759.3400056,0
1732566760.3397014,0
1732566761.3398087,0
1732566762.3399029,0
1732566763.3395684,0
1732566764.3395684,0
1732566765.3398423,0
1732566766.3402934,0
1732566767.3401194,0
1732566768.3389423,0
1732566769.3400407,0
1732566770.3403404,0
1732566771.3399587,0
1732566772.3400705,0
1732566773.338989,0
1732566774.339711,0
1732566775.3408766,0
1732566776.339732,0
1732566777.3400192,0
1732566778.3400197,0
1732566779.339742,0
1732566780.3394349,0
1732566781.3398283,0
1732566782.3398046,0
1732566783.3400676,0
1732566784.3398805,0
1732566785.3397446,0
1732566786.339023,0
1732566787.339707,0
1732566788.3399916,0
1732566789.339286,0
1732566790.3406758,0
1732566791.3412173,0
1732566792.3389204,0
1732566793.3398287,0
1732566794.3388834,0
1732566795.340372,0
1732566796.339871,0
1732566797.3398452,0
1732566798.3402054,0
1732566799.3400345,0
1732566800.3402913,0
1732566801.3390992,0
1732566802.3399036,0
1732566803.339779,0
1732566804.33985,0
1732566805.3401341,0
1732566806.3436208,0
1732566807.3404627,0
1732566808.3397663,0
1732566809.3397446,0
1732566810.3398528,0
1732566811.3398645,0
1732566812.3400269,0
1732566813.3399706,0
1732566814.3395836,0
1732566815.339819,0
1732566816.3391669,0
1732566817.3393114,0
1732566818.339725,0
1732566819.339718,0
1732566820.3401859,0
1732566821.3402822,0
1732566822.3394027,0
1732566823.3398743,0
1732566824.339406,0
1732566825.3389645,0
1732566826.3401008,0
1732566827.3398094,0
1732566828.3400137,0
1732566829.3401058,0
1732566830.3399508,0
1732566831.3400755,0
1732566832.3400745,0
1732566833.3394887,0
1732566834.3398209,0
1732566835.3397932,0
1732566836.3389196,0
1732566837.3399844,0
1732566838.3392098,0
1732566839.339638,0
1732566840.3391929,0
1732566841.3401098,0
1732566842.3400223,0
1732566843.3399599,0
1732566844.3400085,0
1732566845.3395936,0
1732566846.3398938,0
1732566847.3397877,0
1732566848.3397803,0
1732566849.3400097,0
1732566850.3399909,0
1732566851.340007,0
1732566852.3409226,0
1732566853.3400128,0
1732566854.3444793,0
1732566855.338892,0
1732566856.3413703,0
1732566857.3401697,0
1732566858.3393037,0
1732566859.3398325,0
1732566860.3396938,0
1732566861.339737,0
1732566862.3395078,0
1732566863.339758,0
1732566864.3397162,0
1732566865.3397293,0
1732566866.3391402,0
1732566867.3418958,0
1732566868.3402007,0
1732566869.3397284,0
1732566870.339777,0
1732566871.3397589,0
1732566872.3397868,0
1732566873.3392386,0
1732566874.3395936,0
1732566875.3397455,0
1732566876.3397744,0
1732566877.3393402,0
1732566878.3398366,0
1732566879.3388767,0
1732566880.339174,0
1732566881.339604,0
1732566882.340067,0
1732566883.3398895,0
1732566884.3349364,0
1732566885.3379893,0
1732566886.3391287,0
1732566887.3382013,0
1732566888.3378658,0
1732566889.337676,0
1732566890.3380542,0
1732566891.3380625,0
1732566892.337885,0
1732566893.3379414,0
1732566894.3377895,0
1732566895.3381112,0
1732566896.3378627,0
1732566897.3389263,0
1732566898.337686,0
1732566899.3378923,0
1732566900.3378818,0
1732566901.3378236,0
1732566902.3398716,0
1732566903.33745,0
1732566904.336909,0
1732566905.3376575,0
1732566906.337439,0
1732566907.3379147,0
1732566908.3378332,0
1732566909.3376336,0
1732566910.3379169,0
1732566911.3376377,0
1732566912.3377292,0
1732566913.3380363,0
1732566914.3373687,0
1732566915.3378084,0
1732566916.3375823,0
1732566917.3386323,0
1732566918.3376486,0
1732566919.3377736,0
1732566920.3378878,0
1732566921.337786,0
1732566922.3379345,0
1732566923.3379838,0
1732566924.337759,0
1732566925.3370967,0
1732566926.3369224,0
1732566927.3405945,0
1732566928.3381748,0
1732566929.3383229,0
1732566930.337246,0
1732566931.3379865,0
1732566932.3377945,0
1732566933.338125,0
1732566934.3388927,0
1732566935.3377724,0
1732566936.3379447,0
1732566937.3377934,0
1732566938.3381226,24
1732566939.3376777,93
1732566940.3381577,91
1732566941.33663,90
1732566942.3379748,81
1732566943.3389707,80
1732566944.3366957,80
1732566945.3382864,74
1732566946.3381033,81
1732566947.338456,89
1732566948.3377378,91
1732566949.3368967,90
1732566950.3369222,87
1732566951.3369846,82
1732566952.3378136,84
1732566953.3375087,87
1732566954.3380513,83
1732566955.3380692,87
1732566956.3380935,77
1732566957.3376734,57
1732566958.3367765,68
1732566959.337079,72
1732566960.3369992,63
1732566961.3378313,66
1732566962.337876,80
1732566963.3382516,90
