Timestamp,Messages per second
1735848431.9692116,10
1735848432.9727883,10
1735848433.9710722,10
1735848434.9696355,10
1735848435.9710197,10
1735848436.9699383,10
1735848437.9735463,10
1735848438.9703665,10
1735848439.9701269,10
1735848440.9716086,10
1735848441.9700944,10
1735848442.9697778,10
1735848443.9694908,10
1735848444.9741452,10
1735848445.9692287,10
1735848446.9708893,10
1735848447.9707966,10
1735848448.9696968,10
1735848449.972852,10
1735848450.9712412,10
1735848451.9692495,10
1735848452.9706957,10
1735848453.9697828,10
1735848454.9693527,10
1735848455.9710927,10
1735848456.9715564,10
1735848457.9714646,10
1735848458.9723003,10
1735848459.973323,10
1735848460.9729576,10
1735848461.970639,10
1735848462.9699814,10
1735848463.9760158,10
1735848464.9698465,10
1735848465.9697952,10
1735848466.9701385,10
1735848467.9703138,10
1735848468.972888,10
1735848469.9689777,10
1735848470.971404,10
1735848471.9692037,10
1735848472.9696813,10
1735848473.9700575,10
1735848474.9699907,10
1735848475.9701283,10
1735848476.9698255,10
1735848477.9700327,10
1735848478.9699478,10
1735848479.9693997,10
1735848480.9720337,10
1735848481.9699373,10
1735848482.96997,10
1735848483.971617,10
1735848484.970259,10
1735848485.9703393,10
1735848486.972297,10
1735848487.9700925,10
1735848488.9700885,10
1735848489.9698787,10
1735848490.9710546,10
1735848491.9700713,10
1735848492.9701004,10
1735848493.9696786,10
1735848494.9729226,10
1735848495.9729123,10
1735848496.969237,10
1735848497.968853,10
1735848498.969391,10
1735848499.969145,10
1735848500.9705946,10
1735848501.971772,10
1735848502.9698923,10
1735848503.9700382,10
1735848504.9700828,10
1735848505.970246,4
1735848506.9724867,0
1735848507.969775,0
1735848508.9690816,0
1735848509.969773,0
1735848510.973373,0
1735848511.9707143,0
1735848512.9694574,0
1735848513.9692929,0
1735848514.9699318,0
1735848515.9714878,0
1735848516.9701202,0
1735848517.9699714,0
1735848518.9699674,0
1735848519.9691625,0
1735848520.976289,0
1735848521.9700162,0
1735848522.9688222,0
1735848523.9692736,0
1735848524.9715242,0
1735848525.9699676,0
1735848526.9697437,0
1735848527.970039,0
1735848528.9699357,0
1735848529.9697254,0
1735848530.9693975,0
1735848531.9698796,0
1735848532.9693394,0
1735848533.9699554,0
1735848534.9698691,0
1735848535.9729307,0
1735848536.969732,0
1735848537.969131,0
1735848538.9723582,0
1735848539.96961,0
1735848540.9702704,0
1735848541.9699023,0
1735848542.9699008,0
1735848543.9694705,0
1735848544.9700065,0
1735848545.9717238,0
1735848546.97045,0
1735848547.9689572,0
1735848548.9702518,0
1735848549.9721727,0
1735848550.9690518,0
1735848551.9699152,0
1735848552.975029,0
1735848553.9696677,0
1735848554.9697766,0
1735848555.9695137,0
1735848556.9689348,0
1735848557.9694147,0
1735848558.9701276,0
1735848559.969797,0
1735848560.9700181,0
1735848561.9781303,0
1735848562.9690228,0
1735848563.9698715,0
1735848564.969648,0
1735848565.9700763,0
1735848566.9690955,0
1735848567.970069,0
1735848568.9702184,0
1735848569.9692328,0
1735848570.9688396,0
1735848571.9691236,0
1735848572.969845,0
1735848573.9701033,0
1735848574.970664,0
1735848575.969626,0
1735848576.9695988,0
1735848577.9692745,0
1735848578.9699893,0
1735848579.9695678,0
1735848580.9691262,0
1735848581.9690053,0
1735848582.9691179,0
1735848583.969051,0
1735848584.9699528,0
1735848585.969718,0
1735848586.9715266,0
1735848587.9696832,0
1735848588.969225,0
1735848589.9699106,0
1735848590.9698148,0
1735848591.968994,0
1735848592.9701564,0
1735848593.970259,0
1735848594.970173,0
1735848595.9691253,0
1735848596.969901,0
1735848597.969187,0
1735848598.9699826,0
1735848599.9693754,0
1735848600.9711683,0
1735848601.969138,0
1735848602.9699457,0
1735848603.9697607,0
1735848604.9692965,0
1735848605.9699752,0
1735848606.9691024,0
1735848607.9700246,0
1735848608.9698176,0
1735848609.9695435,0
1735848610.969093,0
1735848611.968984,0
1735848612.9719658,0
1735848613.9690366,0
1735848614.9699926,0
1735848615.9694328,0
1735848616.9696302,0
1735848617.974615,0
1735848618.9700286,0
1735848619.9694674,0
1735848620.9691029,0
1735848621.9692597,0
1735848622.9694507,0
1735848623.9700902,0
1735848624.9731157,0
1735848625.9701977,0
1735848626.9718666,7
1735848627.9711788,10
1735848628.9715972,10
1735848629.969607,10
1735848630.970925,10
1735848631.9716344,10
1735848632.970006,9
1735848633.9697967,11
1735848634.9698586,10
1735848635.9695716,9
1735848636.9693656,10
1735848637.9696963,10
1735848638.9697764,10
1735848639.97021,11
1735848640.972169,10
1735848641.970792,9
1735848642.9696023,10
1735848643.974715,10
1735848644.9702132,11
1735848645.9687316,10
1735848646.970815,9
1735848647.96885,10
1735848648.969522,11
1735848649.9708316,10
1735848650.9699855,9
1735848651.977331,11
1735848652.969106,9
1735848653.9700897,11
1735848654.975653,9
1735848655.9717855,11
1735848656.9692075,9
1735848657.9702773,11
1735848658.969492,9
1735848659.9700408,10
1735848660.9857457,10
1735848661.9710424,10
1735848662.9728255,10
1735848663.9704375,11
1735848664.9697576,9
1735848665.9693704,10
1735848666.9740744,11
1735848667.9696696,10
1735848668.9692388,9
1735848669.9708972,10
1735848670.9692533,10
1735848671.971381,10
1735848672.969724,10
1735848673.9699779,10
1735848674.970053,10
1735848675.9709313,10
1735848676.9743233,10
1735848677.9697847,10
1735848678.9759536,11
1735848679.9693787,10
1735848680.9694793,9
1735848681.9715111,11
1735848682.972596,10
1735848683.9699063,9
1735848684.9700158,10
1735848685.9701653,11
1735848686.9723117,10
1735848687.9694302,9
1735848688.974824,11
1735848689.9700758,9
1735848690.9703925,10
1735848691.9730644,11
1735848692.9698834,9
1735848693.9692616,10
1735848694.969876,10
1735848695.972767,11
1735848696.9716296,10
1735848697.969904,9
1735848698.9702337,11
1735848699.9740648,10
1735848700.9693522,9
1735848701.9707372,10
1735848702.9711428,10
1735848703.9696863,11
1735848704.977679,10
1735848705.96982,9
1735848706.9688714,11
1735848707.9719903,10
1735848708.9706378,10
1735848709.9763434,10
1735848710.9699998,10
1735848711.969993,10
1735848712.9694748,9
1735848713.9691308,10
1735848714.9688022,10
1735848715.970285,10
1735848716.9746122,11
1735848717.9710162,10
1735848718.9707956,10
1735848719.9716508,10
1735848720.9690595,10
1735848721.9703383,10
1735848722.9698834,10
1735848723.971407,10
1735848724.970901,10
1735848725.9705517,10
1735848726.9740522,10
1735848727.968816,10
1735848728.9713795,10
1735848729.9701414,10
1735848730.971936,10
1735848731.969103,10
1735848732.969952,10
1735848733.9705007,10
1735848734.9699728,10
1735848735.9707735,10
1735848736.9711938,10
1735848737.9706724,10
1735848738.9694982,10
1735848739.9694738,10
1735848740.9721966,10
1735848741.9693508,10
1735848742.9697385,10
1735848743.970243,10
1735848744.9713075,10
1735848745.972334,10
1735848746.971644,10
1735848747.9700763,10
1735848748.9705834,10
1735848749.970624,10
1735848750.968397,10
1735848751.9699423,10
1735848752.970641,10
1735848753.969995,10
1735848754.970882,10
1735848755.9701009,10
1735848756.9727218,10
1735848757.970996,10
1735848758.971237,10
1735848759.969901,10
1735848760.969869,10
1735848761.9712367,10
1735848762.969751,10
1735848763.9728065,10
1735848764.9727216,10
1735848765.970395,10
1735848766.9743788,10
1735848767.9720402,10
1735848768.970053,10
1735848769.9700577,10
1735848770.9702835,10
1735848771.9759154,10
1735848772.971707,10
1735848773.9706714,10
1735848774.9693286,10
1735848775.9698584,10
1735848776.9707096,10
1735848777.9701753,10
1735848778.9717007,10
1735848779.9705808,10
1735848780.9716396,10
1735848781.9701846,10
1735848782.970437,10
1735848783.9733393,10
1735848784.9707508,10
1735848785.9700553,10
1735848786.9711401,10
1735848787.971099,10
1735848788.9697223,10
1735848789.9704456,10
1735848790.9718504,10
1735848791.9717004,10
1735848792.9696486,10
1735848793.9707103,10
1735848794.9708986,10
1735848795.9712186,10
1735848796.9812536,9
1735848797.969858,11
1735848798.972468,10
1735848799.9707828,10
1735848800.9699855,10
1735848801.9720595,10
1735848802.976377,6
1735848803.9759476,5
1735848804.970625,19
1735848805.9688897,9
1735848806.9823442,11
1735848807.9696689,10
1735848808.9698794,10
1735848809.9700203,10
1735848810.9718292,10
1735848811.9689262,10
1735848812.971446,10
1735848813.9712355,10
1735848814.9708176,10
1735848815.9698758,9
1735848816.9708836,11
1735848817.974712,9
1735848818.973224,11
1735848819.9711037,10
1735848820.9725788,10
1735848821.9697683,10
1735848822.971725,10
1735848823.9745524,10
1735848824.9699054,9
1735848825.9713514,11
1735848826.9722815,10
1735848827.9697895,10
1735848828.9705348,10
1735848829.972063,10
1735848830.9697313,9
1735848831.96988,1
1735848832.9701107,0
1735848833.9700227,0
1735848834.9696999,0
1735848835.9692206,0
1735848836.9700766,0
1735848837.969881,0
1735848838.9696639,0
1735848839.9715629,0
1735848840.9706724,0
1735848841.9700067,0
1735848842.9696033,0
1735848843.9693983,0
1735848844.9694266,0
1735848845.9693723,0
1735848846.9705188,0
1735848847.9697385,0
1735848848.9694774,0
1735848849.9696736,0
1735848850.9694486,0
1735848851.9695685,0
1735848852.9696538,0
1735848853.9698715,0
1735848854.969479,0
1735848855.9698472,0
1735848856.9698653,0
1735848857.9693458,0
1735848858.9698293,0
1735848859.9690835,0
1735848860.970923,0
1735848861.9695172,0
1735848862.9710577,0
1735848863.9699757,0
1735848864.9695158,0
1735848865.9695966,0
1735848866.969942,0
1735848867.9693558,0
1735848868.9691746,0
1735848869.9689713,0
1735848870.9700358,0
1735848871.9696558,0
1735848872.9692311,0
1735848873.9699957,0
1735848874.9697788,0
1735848875.9695354,0
1735848876.9693782,0
1735848877.9716394,0
1735848878.969174,0
1735848879.9700577,0
1735848880.9698226,0
1735848881.9698737,0
1735848882.9710948,0
1735848883.96927,0
1735848884.9738834,0
1735848885.9697661,0
1735848886.9699214,0
1735848887.97237,0
1735848888.9692373,0
1735848889.969716,0
1735848890.9692342,0
1735848891.9705238,0
1735848892.9713657,0
1735848893.9700127,0
1735848894.969057,0
1735848895.9700484,0
1735848896.9699929,0
1735848897.971189,0
1735848898.9695635,0
1735848899.970092,0
1735848900.971091,0
1735848901.9694648,0
1735848902.9707088,0
1735848903.9700785,0
1735848904.9699254,0
1735848905.9697356,0
1735848906.968883,0
1735848907.9721415,0
1735848908.9700031,0
1735848909.96931,0
1735848910.969694,0
1735848911.9691975,0
1735848912.9694974,0
1735848913.9694061,0
1735848914.9710965,0
1735848915.9694273,0
1735848916.9694598,0
1735848917.972588,0
1735848918.9696825,0
1735848919.969558,0
1735848920.9691668,0
1735848921.969478,0
1735848922.9715323,0
1735848923.9690602,0
1735848924.96897,0
1735848925.9698565,0
1735848926.9694557,0
1735848927.9694011,0
1735848928.9695923,0
1735848929.9696262,0
1735848930.9717712,0
1735848931.9705136,0
1735848932.969206,0
1735848933.9702675,0
1735848934.968774,0
1735848935.9697506,0
1735848936.9703624,0
1735848937.970057,0
1735848938.969874,0
1735848939.9698868,0
1735848940.9701931,0
1735848941.9690428,0
1735848942.972737,0
1735848943.9719062,0
1735848944.9691045,0
1735848945.9690058,0
1735848946.970026,0
1735848947.9699256,0
1735848948.969676,0
1735848949.9696271,0
1735848950.9691043,0
1735848951.969801,0
1735848952.9715283,10
1735848953.9700973,10
1735848954.969904,10
1735848955.9702988,10
1735848956.9701414,10
1735848957.9696667,10
1735848958.969714,10
1735848959.9704876,10
1735848960.972488,10
1735848961.9697661,10
1735848962.970284,10
1735848963.9689894,10
1735848964.9715798,10
1735848965.970051,10
1735848966.969845,10
1735848967.9716759,10
1735848968.969694,10
1735848969.9689965,10
1735848970.9726882,10
1735848971.9693708,10
1735848972.9722528,10
1735848973.9721408,10
1735848974.970236,10
1735848975.9713264,10
1735848976.9708576,10
1735848977.9698274,10
1735848978.9692218,10
1735848979.9711275,10
1735848980.971988,10
1735848981.9716325,10
1735848982.970651,10
1735848983.9699633,10
1735848984.9697144,10
1735848985.9708734,10
1735848986.9715083,10
1735848987.9698431,10
1735848988.9693818,10
1735848989.969149,9
1735848990.9693022,11
1735848991.969878,10
1735848992.9696147,10
1735848993.9699523,10
1735848994.970075,10
1735848995.9704144,10
1735848996.969994,10
1735848997.9697788,10
1735848998.9709373,10
1735848999.9700494,10
1735849000.9696853,10
1735849001.970631,10
1735849002.972054,10
1735849003.9702663,10
1735849004.9690504,10
1735849005.9700549,10
1735849006.970345,10
1735849007.968736,10
1735849008.969248,10
1735849009.969898,9
1735849010.969609,10
1735849011.9696455,11
1735849012.9725714,10
1735849013.974204,10
1735849014.9699416,10
1735849015.9706905,10
1735849016.9705625,9
