Timestamp,Total CPU Load,Total Used Memory,Core CPU,Core Memory,Ameise CPU,Ameise Memory,Radar CPU,Radar Memory
1737224754.7128966,90.9,576.88,65.9,489.26,22.0,54.37,3.0,33.25
1737224756.728304,93.8,585.47,68.9,493.63,21.9,58.59,3.0,33.25
1737224758.7409732,86.0,581.16,62.0,489.26,21.0,58.65,3.0,33.25
1737224760.7550812,75.9,580.97,54.9,489.26,18.0,58.46,3.0,33.25
1737224762.7648797,86.9,592.89,61.9,495.18,22.0,64.46,3.0,33.25
1737224764.7726626,88.9,581.18,63.9,489.39,22.0,58.54,3.0,33.25
1737224766.79402,89.0,580.48,65.0,489.39,21.0,57.84,3.0,33.25
1737224768.8017583,91.0,587.2,65.0,489.39,24.0,64.56,2.0,33.25
1737224770.8148577,95.9,592.97,71.9,495.83,21.0,63.89,3.0,33.25
1737224772.8221548,92.9,578.34,66.9,493.08,24.0,52.01,2.0,33.25
1737224774.8356318,98.9,580.98,71.9,495.65,24.0,52.08,3.0,33.25
1737224776.854181,97.8,583.31,70.9,491.54,22.9,58.52,4.0,33.25
1737224778.8637233,98.9,594.11,70.9,496.95,24.0,63.91,4.0,33.25
1737224780.8740916,95.9,583.25,70.9,491.54,23.0,58.46,2.0,33.25
1737224782.8855672,94.9,576.83,67.9,491.54,24.0,52.04,3.0,33.25
1737224784.9005537,95.9,582.86,69.9,491.54,23.0,58.07,3.0,33.25
1737224786.9108315,95.9,589.98,69.9,491.54,23.0,65.19,3.0,33.25
1737224788.9253435,83.8,583.43,60.9,491.54,20.9,58.64,2.0,33.25
1737224790.9415045,95.9,589.35,69.9,491.54,23.0,64.56,3.0,33.25
1737224792.9557822,94.9,589.43,68.9,491.54,23.0,64.64,3.0,33.25
1737224794.9656646,93.0,576.88,70.0,491.6,21.0,52.03,2.0,33.25
1737224796.9786358,83.9,587.9,61.9,495.97,20.0,58.68,2.0,33.25
1737224798.9924793,93.8,582.92,69.8,491.6,22.0,58.07,2.0,33.25
1737224801.0046887,88.8,582.81,63.8,491.6,23.0,57.96,2.0,33.25
1737224803.0159867,93.8,595.28,67.8,497.52,23.0,64.51,3.0,33.25
1737224805.0290005,90.0,583.45,65.0,492.17,22.0,58.03,3.0,33.25
1737224807.0405042,97.9,590.89,70.9,493.2,25.0,64.44,2.0,33.25
1737224809.053314,95.0,588.37,70.0,496.55,23.0,58.57,2.0,33.25
1737224811.0719736,88.9,589.48,63.9,491.66,24.0,64.57,1.0,33.25
1737224813.0914145,95.9,582.99,68.9,491.66,24.0,58.08,3.0,33.25
1737224815.1061616,85.0,583.16,64.0,497.84,19.0,52.07,2.0,33.25
1737224817.1205547,91.9,586.15,66.9,494.23,23.0,58.67,2.0,33.25
1737224819.1394575,91.9,593.64,67.9,496.55,22.0,63.84,2.0,33.25
1737224821.1497703,89.9,582.82,64.9,491.66,22.0,57.91,3.0,33.25
1737224823.1691658,83.0,589.41,60.0,491.66,21.0,64.5,2.0,33.25
1737224825.1812904,88.0,584.52,65.0,493.2,21.0,58.07,2.0,33.25
1737224827.1932936,88.9,582.88,64.9,491.66,22.0,57.97,2.0,33.25
1737224829.205544,92.9,590.75,67.9,492.42,23.0,65.08,2.0,33.25
1737224831.2221847,93.9,583.44,67.9,491.66,23.0,58.53,3.0,33.25
1737224833.2373202,92.9,589.59,68.9,491.66,22.0,64.68,2.0,33.25
1737224835.250369,88.0,581.72,63.0,496.29,22.0,52.18,3.0,33.25
1737224837.2630405,94.9,594.96,70.9,496.55,22.0,65.16,2.0,33.25
1737224839.2751665,93.9,582.89,66.9,491.66,23.0,57.98,4.0,33.25
1737224841.2916706,100.9,583.43,71.9,491.66,24.0,58.52,5.0,33.25
1737224843.3045616,95.6,583.57,66.7,491.66,26.9,58.66,2.0,33.25
1737224845.3272326,92.0,594.82,67.0,496.55,23.0,65.02,2.0,33.25
1737224847.342543,100.7,585.44,73.8,493.71,23.9,58.48,3.0,33.25
1737224849.3605218,80.9,577.09,58.9,491.66,20.0,52.18,2.0,33.25
1737224851.3719933,91.9,594.36,66.9,496.55,23.0,64.56,2.0,33.25
1737224853.3915405,94.9,589.48,70.9,491.66,21.0,64.57,3.0,33.25
1737224855.4025822,93.9,583.7,68.9,492.42,22.0,58.03,3.0,33.25
1737224857.4137528,84.0,594.66,60.0,496.81,21.0,64.6,3.0,33.25
1737224859.4350064,95.9,583.5,70.9,491.66,23.0,58.59,2.0,33.25
1737224861.44584,84.9,589.38,60.9,491.66,21.0,64.47,3.0,33.25
1737224863.4553576,79.7,583.47,59.7,491.66,18.0,58.56,2.0,33.25
1737224865.468217,99.8,591.56,73.9,499.38,22.9,58.93,3.0,33.25
1737224867.4774733,98.9,589.59,70.9,491.73,24.0,64.61,4.0,33.25
1737224869.487808,91.9,584.68,67.9,499.45,22.0,51.98,2.0,33.25
1737224871.504698,96.9,582.92,69.9,491.73,24.0,57.94,3.0,33.25
1737224873.514862,92.9,590.05,69.0,491.73,21.9,65.07,2.0,33.25
1737224875.522905,89.9,583.68,65.9,491.98,22.0,58.45,2.0,33.25
1737224877.5381129,83.7,583.62,60.9,491.73,20.8,58.64,2.0,33.25
1737224879.5487974,94.7,589.58,68.8,491.73,23.9,64.6,2.0,33.25
1737224881.5597258,95.9,593.49,69.9,497.91,23.0,62.33,3.0,33.25
1737224883.575658,91.9,596.92,66.9,498.42,22.0,65.25,3.0,33.25
1737224885.5898993,89.9,583.5,64.9,491.73,22.0,58.52,3.0,33.25
1737224887.6111925,97.9,589.64,70.9,491.73,24.0,64.66,3.0,33.25
1737224889.6262162,94.8,589.72,68.8,491.98,24.0,64.49,2.0,33.25
1737224891.6396341,94.9,583.13,68.9,491.98,23.0,57.9,3.0,33.25
1737224893.6612387,93.8,583.18,69.9,491.98,21.9,57.95,2.0,33.25
1737224895.6731207,91.9,588.61,65.9,496.88,23.0,58.48,3.0,33.25
1737224897.683021,92.9,583.71,68.9,491.98,22.0,58.48,2.0,33.25
1737224899.6953425,94.9,589.83,64.9,491.98,26.0,64.6,4.0,33.25
1737224901.7168355,85.9,595.22,63.9,496.88,20.0,65.09,2.0,33.25
1737224903.728841,90.8,591.63,64.8,500.48,24.0,57.9,2.0,33.25
1737224905.7399035,92.9,583.75,67.9,492.04,23.0,58.46,2.0,33.25
1737224907.750746,93.0,583.15,69.0,492.04,21.0,57.86,3.0,33.25
1737224909.7609925,89.8,583.74,64.9,492.04,22.9,58.45,2.0,33.25
1737224911.7722347,87.0,577.39,61.0,492.04,24.0,52.1,2.0,33.25
1737224913.7883074,92.9,583.96,68.9,492.04,22.0,58.67,2.0,33.25
1737224915.7989204,90.9,589.22,64.9,492.04,23.0,63.93,3.0,33.25
1737224917.8057005,94.9,589.94,68.9,492.04,23.0,64.65,3.0,33.25
1737224919.822403,89.8,583.24,64.8,492.04,23.0,57.95,2.0,33.25
1737224921.8404195,93.9,583.84,67.9,492.04,24.0,58.55,2.0,33.25
1737224923.8554964,92.0,589.33,67.0,492.04,22.0,64.04,3.0,33.25
1737224925.8724663,88.8,583.23,64.9,492.04,21.9,57.94,2.0,33.25
1737224927.8850586,92.9,583.72,67.9,492.04,22.0,58.43,3.0,33.25
1737224929.8941512,91.9,583.2,67.9,492.04,22.0,57.91,2.0,33.25
1737224931.90699,94.8,588.41,68.8,496.68,24.0,58.48,2.0,33.25
1737224933.9261463,92.9,583.81,68.9,492.04,22.0,58.52,2.0,33.25
1737224935.950574,92.9,581.04,67.9,489.8,22.0,57.99,3.0,33.25
1737224937.9644728,76.9,579.08,51.9,493.67,25.0,52.16,0.0,33.25
1737224939.974,71.9,587.62,47.9,489.8,24.0,64.57,0.0,33.25
1737224941.9857361,70.9,575.14,47.9,489.8,23.0,52.09,0.0,33.25
1737224944.0038471,43.0,581.59,30.0,489.8,13.0,58.54,0.0,33.25
