Timestamp,Messages per second
1737219243.4426293,0
1737219244.4427264,0
1737219245.442864,0
1737219246.4428155,0
1737219247.4425683,0
1737219248.4489968,0
1737219249.4426053,0
1737219250.4427226,0
1737219251.442554,0
1737219252.4423892,0
1737219253.4425604,0
1737219254.4424577,0
1737219255.4435897,0
1737219256.4425204,0
1737219257.4427078,0
1737219258.4426448,0
1737219259.4425585,0
1737219260.444809,0
1737219261.442679,0
1737219262.4416006,0
1737219263.4426277,0
1737219264.442314,0
1737219265.4468064,0
1737219266.4424043,0
1737219267.4425838,0
1737219268.4430509,0
1737219269.4425905,0
1737219270.4437625,0
1737219271.4429033,0
1737219272.442664,0
1737219273.4426186,0
1737219274.4419465,0
1737219275.4432178,0
1737219276.442477,0
1737219277.4426847,0
1737219278.4425073,0
1737219279.44259,0
1737219280.4435675,0
1737219281.4428205,0
1737219282.4425104,0
1737219283.4425037,0
1737219284.4418046,0
1737219285.4551988,0
1737219286.4420452,0
1737219287.4425273,0
1737219288.4422846,0
1737219289.4429111,0
1737219290.44648,0
1737219291.443087,0
1737219292.4426727,0
1737219293.4424427,0
1737219294.4424899,0
1737219295.4428906,0
1737219296.4425464,0
1737219297.442551,0
1737219298.442565,0
1737219299.4424398,0
1737219300.4429076,0
1737219301.442525,0
1737219302.4428763,0
1737219303.442547,0
1737219304.442557,0
1737219305.4436045,8
1737219306.4434035,11
1737219307.4427965,10
1737219308.4448018,9
1737219309.4419255,10
1737219310.442342,11
1737219311.4427538,10
1737219312.4464924,9
1737219313.4507434,10
1737219314.4428525,11
1737219315.44291,9
1737219316.4423523,11
1737219317.4432282,9
1737219318.4423864,10
1737219319.4430604,10
1737219320.4431145,10
1737219321.4421709,10
1737219322.44238,10
1737219323.442621,10
1737219324.4418066,10
1737219325.4430363,10
1737219326.4425364,10
1737219327.4427931,10
1737219328.4449737,10
1737219329.441656,11
1737219330.4420223,10
1737219331.4416466,10
1737219332.441841,10
1737219333.443074,10
1737219334.4423769,10
1737219335.4442508,10
1737219336.442834,10
1737219337.4425905,10
1737219338.4421492,10
1737219339.4419758,10
1737219340.4466326,10
1737219341.4427397,10
1737219342.4428465,10
1737219343.4439614,10
1737219344.4459436,10
1737219345.4426565,10
1737219346.4421484,10
1737219347.4417505,10
1737219348.4428327,10
1737219349.4420338,10
1737219350.4427404,10
1737219351.4426036,9
1737219352.4454985,11
1737219353.4456072,10
1737219354.4430356,10
1737219355.442556,10
1737219356.4439971,3
1737219357.4425867,0
1737219358.4426734,0
1737219359.4429853,0
1737219360.4444747,0
1737219361.442614,0
1737219362.4428709,0
1737219363.4449432,0
1737219364.4426122,0
1737219365.4426951,0
1737219366.442018,0
1737219367.4433339,0
1737219368.4426043,0
1737219369.442557,0
1737219370.4453135,0
1737219371.4425347,0
1737219372.4423347,0
1737219373.442587,0
1737219374.4429648,0
1737219375.4428275,0
1737219376.4426425,0
1737219377.4427776,0
1737219378.4427466,0
1737219379.4425793,0
1737219380.44306,0
1737219381.441833,0
1737219382.4429429,0
1737219383.442544,0
1737219384.4426088,0
1737219385.4435067,0
1737219386.442543,0
1737219387.442864,0
1737219388.4425485,0
1737219389.442746,0
1737219390.442618,0
1737219391.4423234,0
1737219392.4425092,0
1737219393.4423058,0
1737219394.4424698,0
1737219395.4429755,0
1737219396.4423895,0
1737219397.4442914,0
1737219398.4437644,0
1737219399.4426777,0
1737219400.4433608,0
1737219401.4427154,0
1737219402.4425118,0
1737219403.4423757,0
1737219404.4426968,0
1737219405.443832,0
1737219406.4427757,0
1737219407.4429674,0
1737219408.4428272,0
1737219409.44213,0
1737219410.445125,0
1737219411.4424405,0
1737219412.4423163,0
1737219413.4433405,0
1737219414.4425921,0
1737219415.6418097,0
1737219416.4424493,0
1737219417.4427078,0
1737219418.4424264,0
1737219419.442506,0
1737219420.4444299,0
1737219421.442642,0
