Timestamp,Messages per second
1737209719.6876485,0
1737209720.6881592,0
1737209721.6885529,17
1737209722.6959739,45
1737209723.6882,45
1737209724.717795,72
1737209725.6887786,21
1737209726.693307,5
1737209727.6939971,13
1737209728.6933901,52
1737209729.6879404,12
1737209730.6949518,32
1737209731.6968186,71
1737209732.6903524,65
1737209733.6969264,83
1737209734.6882367,24
1737209735.687993,9
1737209736.6911156,18
1737209737.699193,11
1737209738.687288,10
1737209739.6876822,7
1737209740.693522,27
1737209741.7130058,60
1737209742.6922638,26
1737209743.704159,15
1737209744.687735,32
1737209745.6941352,26
1737209746.6990483,23
1737209747.6946907,32
1737209748.6873565,33
1737209749.6959033,26
1737209750.702895,25
1737209751.6876233,29
1737209752.688091,57
1737209753.6880925,54
1737209754.6948621,61
1737209755.6885014,43
1737209756.7142026,26
1737209757.7048552,42
1737209758.6964877,24
1737209759.6877048,24
1737209760.6929474,20
1737209761.6876097,56
1737209762.687508,44
1737209763.6879852,9
1737209764.687989,23
1737209765.6889596,51
1737209766.7071173,67
1737209767.6869943,25
1737209768.6892877,30
1737209769.6864417,35
1737209770.6910207,45
1737209771.689088,65
1737209772.6896052,49
1737209773.6896315,87
1737209774.7004473,78
1737209775.6872668,56
1737209776.6876652,10
1737209777.6956484,0
1737209778.691171,0
1737209779.6906412,0
1737209780.688026,0
1737209781.6879754,0
1737209782.6876915,0
1737209783.6878877,0
1737209784.8191643,0
1737209785.6879654,0
1737209786.6916466,0
1737209787.6882522,0
1737209788.689198,0
1737209789.691012,0
1737209790.6880774,0
1737209791.6878438,0
1737209792.6882262,0
1737209793.696155,0
1737209794.6887844,0
1737209795.6878881,0
1737209796.687876,0
1737209797.686781,0
1737209798.6872873,0
1737209799.6910772,0
1737209800.6879234,0
1737209801.6878896,0
1737209802.6880307,0
1737209803.688097,0
1737209804.6872885,0
1737209805.6872597,0
1737209806.6881173,0
1737209807.6885297,0
1737209808.6881936,0
1737209809.6878216,0
1737209810.6880226,0
1737209811.688169,0
1737209812.6879652,0
1737209813.686884,0
1737209814.6881964,0
1737209815.6879609,0
1737209816.689355,0
1737209817.6872277,0
1737209818.6869903,0
1737209819.6872742,0
1737209820.687867,0
1737209821.695218,0
1737209822.6882696,0
1737209823.6877432,0
1737209824.6879482,0
1737209825.6877334,0
1737209826.6878564,0
1737209827.687273,0
1737209828.6881728,0
1737209829.6881664,0
1737209830.687414,0
1737209831.688202,0
1737209832.687958,0
1737209833.6878397,0
1737209834.6882124,0
1737209835.6879084,0
1737209836.687829,0
1737209837.6878238,0
1737209838.6881418,0
1737209839.687107,0
1737209840.687791,0
1737209841.6880038,0
1737209842.6877646,0
1737209843.6877792,0
1737209844.6877406,0
1737209845.6873112,0
1737209846.6885417,0
1737209847.6868303,0
1737209848.6889868,0
1737209849.6880474,0
1737209850.6942065,0
1737209851.6880121,0
1737209852.6882112,0
1737209853.6879992,0
1737209854.6876035,0
1737209855.687951,0
1737209856.6925318,0
1737209857.6878874,0
1737209858.6892703,0
1737209859.68811,0
1737209860.6881986,0
1737209861.6878896,0
1737209862.6877885,0
1737209863.6880522,0
1737209864.6880903,0
1737209865.6896374,0
1737209866.6903353,0
1737209867.6877987,0
1737209868.688142,0
1737209869.6877034,0
1737209870.687974,0
1737209871.6880317,0
1737209872.6881177,0
1737209873.6879315,0
1737209874.6882057,0
1737209875.6881738,0
1737209876.6879585,0
1737209877.6880593,0
1737209878.6881142,0
1737209879.6874342,0
1737209880.6878223,0
1737209881.6869893,0
1737209882.6880593,0
