Timestamp,Total CPU Load,Total Used Memory,Core CPU,Core Memory,Ameise CPU,Ameise Memory,Radar CPU,Radar Memory
1737209852.525364,71.9,595.27,47.9,470.6,23.0,77.4,1.0,47.27
1737209854.5370786,68.8,595.27,48.9,470.6,19.9,77.4,0.0,47.27
1737209856.5536845,60.6,595.27,41.6,470.6,18.0,77.4,1.0,47.27
1737209858.5719125,63.9,595.27,44.9,470.6,19.0,77.4,0.0,47.27
1737209860.5819016,69.9,595.53,48.9,470.86,21.0,77.4,0.0,47.27
1737209862.5906925,70.9,595.53,49.9,470.86,21.0,77.4,0.0,47.27
1737209864.6020577,73.9,595.53,50.9,470.86,23.0,77.4,0.0,47.27
1737209866.6139228,74.9,597.74,51.9,473.07,22.0,77.4,1.0,47.27
1737209868.6256547,77.9,595.53,52.9,470.86,24.0,77.4,1.0,47.27
1737209870.6422818,68.9,601.46,47.9,476.79,21.0,77.4,0.0,47.27
1737209872.6560664,73.0,595.53,51.0,470.86,22.0,77.4,0.0,47.27
1737209874.6705472,73.9,601.97,48.9,477.3,25.0,77.4,0.0,47.27
1737209876.6826124,77.8,595.53,52.9,470.86,23.9,77.4,1.0,47.27
1737209878.691118,73.9,595.53,51.9,470.86,22.0,77.4,0.0,47.27
1737209880.70038,73.0,595.53,51.0,470.86,22.0,77.4,0.0,47.27
1737209882.7120073,78.9,601.45,55.9,476.78,23.0,77.4,0.0,47.27
1737209884.7206507,73.8,595.53,50.8,470.86,22.0,77.4,1.0,47.27
1737209886.738767,72.8,595.53,51.8,470.86,21.0,77.4,0.0,47.27
1737209888.7580724,77.9,595.53,54.9,470.86,23.0,77.4,0.0,47.27
1737209890.7692635,72.8,595.53,50.9,470.86,21.9,77.4,0.0,47.27
1737209892.7784233,71.7,595.53,47.8,470.86,23.9,77.4,0.0,47.27
1737209894.7896447,75.9,600.94,51.9,476.27,23.0,77.4,1.0,47.27
1737209896.800594,72.9,599.39,49.9,474.72,23.0,77.4,0.0,47.27
1737209898.8111033,72.8,600.43,49.9,475.76,21.9,77.4,1.0,47.27
1737209900.822142,69.8,597.33,47.8,472.66,22.0,77.4,0.0,47.27
1737209902.8351512,61.9,602.18,42.9,477.51,19.0,77.4,0.0,47.27
1737209904.8500347,83.9,597.29,57.9,472.62,26.0,77.4,0.0,47.27
1737209906.8610554,62.8,597.29,43.8,472.62,18.0,77.4,1.0,47.27
1737209908.8719985,71.9,597.29,51.9,472.62,20.0,77.4,0.0,47.27
1737209910.8819869,54.6,597.29,38.6,472.62,15.0,77.4,1.0,47.27
1737209912.89527,57.9,597.29,41.9,472.62,16.0,77.4,0.0,47.27
1737209914.9063494,56.9,602.18,39.9,477.51,17.0,77.4,0.0,47.27
1737209916.922924,67.9,597.29,47.9,472.62,20.0,77.4,0.0,47.27
1737209918.9350395,76.7,602.18,54.9,477.51,21.8,77.4,0.0,47.27
1737209920.9552221,67.9,604.49,46.9,479.82,21.0,77.4,0.0,47.27
1737209922.9704387,76.6,600.63,53.6,475.96,23.0,77.4,0.0,47.27
1737209924.9836876,64.9,603.73,44.9,479.06,20.0,77.4,0.0,47.27
1737209926.9951568,67.9,597.29,47.9,472.62,18.0,77.4,2.0,47.27
1737209929.0068936,64.9,597.29,43.9,472.62,21.0,77.4,0.0,47.27
1737209931.018433,62.9,602.18,44.9,477.51,18.0,77.4,0.0,47.27
1737209933.0326223,56.8,600.37,38.8,475.7,17.0,77.4,1.0,47.27
1737209935.0478272,53.9,602.95,37.9,478.28,16.0,77.4,0.0,47.27
1737209937.0590641,79.7,603.98,56.7,479.31,23.0,77.4,0.0,47.27
1737209939.0715377,75.9,603.21,53.9,478.54,22.0,77.4,0.0,47.27
1737209941.094713,75.9,597.29,53.9,472.62,22.0,77.4,0.0,47.27
1737209943.106355,78.9,597.29,55.9,472.62,23.0,77.4,0.0,47.27
1737209945.116416,76.9,601.92,54.9,477.25,21.0,77.4,1.0,47.27
1737209947.1273985,77.8,600.12,54.9,475.45,22.9,77.4,0.0,47.27
1737209949.136915,76.9,601.15,53.9,476.48,23.0,77.4,0.0,47.27
1737209951.149061,80.9,597.29,56.9,472.62,23.0,77.4,1.0,47.27
1737209953.1596234,76.9,602.43,55.9,477.76,21.0,77.4,0.0,47.27
1737209955.1753662,71.9,602.18,50.9,477.51,21.0,77.4,0.0,47.27
1737209957.1979332,74.7,599.6,50.8,474.93,22.9,77.4,1.0,47.27
1737209959.2100337,75.9,602.18,52.9,477.51,23.0,77.4,0.0,47.27
1737209961.2248752,71.9,605.79,50.9,481.12,21.0,77.4,0.0,47.27
1737209963.234679,72.7,597.29,49.7,472.62,23.0,77.4,0.0,47.27
1737209965.249248,70.0,597.29,49.0,472.62,21.0,77.4,0.0,47.27
1737209967.2643092,78.9,597.54,55.9,472.87,23.0,77.4,0.0,47.27
1737209969.2745786,75.0,597.29,53.0,472.62,22.0,77.4,0.0,47.27
1737209971.2879808,75.9,597.29,52.9,472.62,23.0,77.4,0.0,47.27
1737209973.2997618,75.8,601.41,55.8,476.74,20.0,77.4,0.0,47.27
1737209975.3112876,79.9,597.29,57.9,472.62,22.0,77.4,0.0,47.27
1737209977.3252635,74.7,597.8,52.8,473.13,21.9,77.4,0.0,47.27
1737209979.3459046,76.0,597.29,54.0,472.62,21.0,77.4,1.0,47.27
1737209981.3609052,76.9,597.29,53.9,472.62,23.0,77.4,0.0,47.27
1737209983.3716865,75.8,597.29,50.8,472.62,25.0,77.4,0.0,47.27
1737209985.383892,80.9,601.92,56.9,477.25,23.0,77.4,1.0,47.27
1737209987.394795,77.4,598.57,56.4,473.9,21.0,77.4,0.0,47.27
1737209989.403885,79.9,597.29,56.9,472.62,23.0,77.4,0.0,47.27
1737209991.4146037,78.8,598.83,55.8,474.16,22.0,77.4,1.0,47.27
1737209993.4295628,73.9,597.29,51.9,472.62,21.0,77.4,1.0,47.27
1737209995.438255,74.9,597.29,53.9,472.62,21.0,77.4,0.0,47.27
1737209997.4488304,75.8,602.18,53.8,477.51,22.0,77.4,0.0,47.27
1737209999.4642632,78.7,601.92,55.7,477.25,23.0,77.4,0.0,47.27
1737210001.4860759,65.9,603.21,45.9,478.54,20.0,77.4,0.0,47.27
1737210003.498619,74.9,602.51,52.9,477.84,22.0,77.4,0.0,47.27
1737210005.5062358,77.9,604.98,52.9,480.31,24.0,77.4,1.0,47.27
1737210007.520896,73.0,604.72,51.0,480.05,22.0,77.4,0.0,47.27
1737210009.5325742,76.9,599.06,52.9,474.39,24.0,77.4,0.0,47.27
1737210011.5453699,62.9,599.06,46.9,474.39,16.0,77.4,0.0,47.27
1737210013.554211,70.8,603.95,49.9,479.28,20.9,77.4,0.0,47.27
1737210015.5648203,68.7,603.95,47.8,479.28,19.9,77.4,1.0,47.27
1737210017.5799253,68.9,599.06,48.9,474.39,20.0,77.4,0.0,47.27
1737210019.59052,73.9,604.72,53.9,480.05,20.0,77.4,0.0,47.27
1737210021.6025777,71.5,600.08,50.5,475.41,21.0,77.4,0.0,47.27
1737210023.6115596,72.9,599.31,52.9,474.64,19.0,77.4,1.0,47.27
1737210025.623096,47.0,604.47,35.0,479.8,12.0,77.4,0.0,47.27
1737210027.635389,71.0,599.06,52.0,474.39,19.0,77.4,0.0,47.27
1737210029.649166,70.9,599.06,49.9,474.39,21.0,77.4,0.0,47.27
1737210031.6736722,70.9,603.95,49.9,479.28,21.0,77.4,0.0,47.27
1737210033.6839643,73.9,603.95,50.9,479.28,22.0,77.4,1.0,47.27
1737210035.696857,76.6,599.06,53.7,474.39,21.9,77.4,1.0,47.27
1737210037.7068956,43.9,604.72,29.9,480.05,14.0,77.4,0.0,47.27
1737210039.7207398,59.6,599.06,41.6,474.39,18.0,77.4,0.0,47.27
1737210041.733508,70.9,599.06,49.9,474.39,20.0,77.4,1.0,47.27
1737210043.7443645,65.8,599.06,46.8,474.39,19.0,77.4,0.0,47.27
1737210045.754273,46.0,604.72,32.0,480.05,14.0,77.4,0.0,47.27
1737210047.7637117,64.0,599.06,46.0,474.39,18.0,77.4,0.0,47.27
1737210049.7782075,52.8,601.74,32.9,477.07,13.9,77.4,6.0,47.27
1737210051.7956152,155.6,607.26,129.7,477.57,16.9,77.4,9.0,52.29
1737210053.839501,162.7,628.15,130.8,477.57,17.9,77.4,14.0,73.18
1737210055.8503625,169.3,686.15,131.5,482.46,16.8,77.4,21.0,126.29
1737210057.8681633,153.8,690.27,119.9,477.56,18.0,77.4,15.9,135.31
1737210059.8946447,156.7,692.81,126.7,478.04,12.0,77.4,18.0,137.37
1737210061.906372,171.3,695.82,137.3,482.92,19.0,77.4,15.0,135.5
1737210063.9170663,158.8,696.35,133.8,482.68,18.0,77.4,7.0,136.27
1737210065.9321547,116.9,691.98,101.9,483.19,4.0,77.4,11.0,131.39
1737210067.951887,149.6,690.69,127.8,481.9,9.9,77.4,11.9,131.39
1737210069.9761996,148.7,684.84,125.8,478.05,11.9,77.4,11.0,129.39
1737210071.9896932,133.9,637.23,120.9,478.44,9.0,77.4,4.0,81.39
1737210074.0063255,141.6,636.7,118.6,483.0,5.0,77.4,18.0,76.3
1737210076.0303495,143.0,653.47,117.2,478.88,13.9,77.4,11.9,97.19
1737210078.0703006,164.7,692.36,126.7,479.62,15.0,77.4,23.0,135.34
1737210080.087255,158.7,697.43,126.7,484.76,14.0,77.4,18.0,135.27
1737210082.1059911,157.6,698.65,127.8,485.02,13.8,77.4,16.0,136.23
1737210084.1248455,160.8,691.62,136.9,479.86,15.0,77.4,8.9,134.36
1737210086.1472065,153.4,694.96,126.4,482.17,11.0,77.4,16.0,135.39
1737210088.1694012,161.7,695.09,129.7,480.49,17.0,77.4,15.0,137.2
1737210090.1851761,153.9,702.03,126.9,485.37,11.0,77.4,16.0,139.26
1737210092.1939528,153.5,694.26,125.7,480.48,16.9,77.4,10.9,136.38
1737210094.243523,148.2,693.14,129.3,485.36,17.9,77.4,1.0,130.38
1737210096.2624607,98.0,606.01,82.0,481.23,16.0,77.4,0.0,47.38
1737210098.2835984,65.9,609.1,47.0,484.32,18.9,77.4,0.0,47.38
1737210100.3047307,66.9,605.24,45.3,480.46,20.6,77.4,1.0,47.38
1737210102.3226519,57.0,609.87,40.0,485.09,17.0,77.4,0.0,47.38
1737210104.3360944,73.9,618.12,52.9,493.34,21.0,77.4,0.0,47.38
1737210106.3594298,71.9,605.24,51.9,480.46,20.0,77.4,0.0,47.38
1737210108.3708677,70.9,609.87,49.9,485.09,21.0,77.4,0.0,47.38
1737210110.3797972,64.0,611.68,44.0,486.9,20.0,77.4,0.0,47.38
1737210112.3925712,63.9,610.13,44.9,485.35,18.0,77.4,1.0,47.38
1737210114.4031377,67.9,607.81,45.9,483.03,22.0,77.4,0.0,47.38
1737210116.4146152,68.9,612.19,48.9,487.41,20.0,77.4,0.0,47.38
1737210118.4303815,63.9,605.24,44.9,480.46,19.0,77.4,0.0,47.38
1737210120.449056,73.9,605.24,51.9,480.46,22.0,77.4,0.0,47.38
1737210122.4593434,68.9,605.24,47.9,480.46,20.0,77.4,1.0,47.38
1737210124.4712172,70.9,607.81,48.9,483.03,22.0,77.4,0.0,47.38
1737210126.4830468,68.9,611.68,48.9,486.9,20.0,77.4,0.0,47.38
1737210128.4958186,71.0,605.24,49.0,480.46,21.0,77.4,1.0,47.38
1737210130.5074534,71.9,615.28,49.9,490.5,21.0,77.4,1.0,47.38
1737210132.5295238,72.9,605.24,51.9,480.46,21.0,77.4,0.0,47.38
1737210134.5450647,71.9,608.58,49.0,483.8,22.9,77.4,0.0,47.38
1737210136.560442,72.0,605.24,49.0,480.46,22.0,77.4,1.0,47.38
1737210138.5709789,66.9,605.24,48.9,480.46,18.0,77.4,0.0,47.38
1737210140.586233,53.9,610.13,39.0,485.35,14.9,77.4,0.0,47.38
1737210142.5964773,71.0,605.24,48.3,480.46,21.7,77.4,1.0,47.38
1737210144.6089199,70.9,610.39,50.9,485.61,20.0,77.4,0.0,47.38
1737210146.621746,65.9,611.68,45.9,486.9,20.0,77.4,0.0,47.38
1737210148.630689,62.9,605.49,44.9,480.71,18.0,77.4,0.0,47.38
1737210150.642235,67.9,610.13,46.9,485.35,20.0,77.4,1.0,47.38
1737210152.6542258,65.9,605.24,46.9,480.46,19.0,77.4,0.0,47.38
1737210154.6669037,70.0,605.24,48.0,480.46,21.0,77.4,1.0,47.38
1737210156.6800714,59.9,611.93,42.9,487.15,17.0,77.4,0.0,47.38
1737210158.6988,71.9,605.24,51.9,480.46,20.0,77.4,0.0,47.38
1737210160.7185433,49.9,607.04,33.9,482.26,16.0,77.4,0.0,47.38
1737210162.7341516,67.9,605.24,46.9,480.46,21.0,77.4,0.0,47.38
1737210164.7489188,64.0,610.39,46.0,485.61,18.0,77.4,0.0,47.38
1737210166.7622495,72.8,605.24,50.8,480.46,22.0,77.4,0.0,47.38
1737210168.7754793,72.9,605.24,50.9,480.46,22.0,77.4,0.0,47.38
1737210170.7845883,74.0,605.24,53.0,480.46,20.0,77.4,1.0,47.38
1737210172.797075,72.9,605.24,50.9,480.46,22.0,77.4,0.0,47.38
1737210174.8055308,72.9,605.24,51.9,480.46,20.0,77.4,1.0,47.38
1737210176.817233,49.8,610.13,35.8,485.35,14.0,77.4,0.0,47.38
1737210178.8312635,64.8,605.24,44.9,480.46,19.9,77.4,0.0,47.38
1737210180.8433254,48.9,605.24,34.9,480.46,13.0,77.4,1.0,47.38
1737210182.8544998,43.9,605.24,31.9,480.46,12.0,77.4,0.0,47.38
1737210184.8693986,55.9,605.24,39.9,480.46,16.0,77.4,0.0,47.38
1737210186.8810842,45.0,609.36,32.0,484.58,12.0,77.4,1.0,47.38
1737210188.8965306,58.0,605.24,41.0,480.46,17.0,77.4,0.0,47.38
1737210190.9068885,48.9,605.24,34.9,480.46,14.0,77.4,0.0,47.38
1737210192.916756,59.9,605.24,39.9,480.46,20.0,77.4,0.0,47.38
1737210194.9265854,48.7,605.24,34.8,480.46,13.9,77.4,0.0,47.38
1737210196.936699,69.8,610.13,47.9,485.35,20.9,77.4,1.0,47.38
1737210198.9468057,70.0,605.24,49.0,480.46,21.0,77.4,0.0,47.38
1737210200.9600744,67.9,610.65,48.9,485.87,18.0,77.4,1.0,47.38
1737210202.9707983,42.9,605.24,30.9,480.46,12.0,77.4,0.0,47.38
1737210204.9810302,67.9,605.24,48.9,480.46,19.0,77.4,0.0,47.38
1737210206.992906,75.9,610.13,53.9,485.35,22.0,77.4,0.0,47.38
1737210209.003964,66.9,605.24,46.9,480.46,20.0,77.4,0.0,47.38
1737210211.013971,66.5,605.24,47.5,480.46,19.0,77.4,0.0,47.38
1737210213.0261009,68.0,605.24,49.0,480.46,19.0,77.4,0.0,47.38
1737210215.0372186,42.9,610.13,30.9,485.35,12.0,77.4,0.0,47.38
1737210217.0470104,64.9,605.24,46.9,480.46,18.0,77.4,0.0,47.38
1737210219.0574822,64.0,605.24,46.0,480.46,18.0,77.4,0.0,47.38
1737210221.068428,65.9,605.24,45.9,480.46,20.0,77.4,0.0,47.38
1737210223.0809028,58.0,605.24,42.0,480.46,16.0,77.4,0.0,47.38
1737210225.092833,53.8,607.55,36.9,482.77,16.9,77.4,0.0,47.38
1737210227.1045554,69.8,605.24,51.8,480.46,18.0,77.4,0.0,47.38
1737210229.114173,67.9,605.24,46.9,480.46,21.0,77.4,0.0,47.38
1737210231.127627,67.9,605.24,47.9,480.46,20.0,77.4,0.0,47.38
1737210233.1463327,67.9,605.24,47.9,480.46,20.0,77.4,0.0,47.38
1737210235.1561098,65.7,605.24,46.7,480.46,19.0,77.4,0.0,47.38
1737210237.1664605,73.9,611.93,52.9,487.15,21.0,77.4,0.0,47.38
1737210239.180516,72.9,605.24,51.9,480.46,21.0,77.4,0.0,47.38
1737210241.1910224,66.8,610.13,46.9,485.35,18.9,77.4,1.0,47.38
1737210243.2103412,72.9,605.24,50.9,480.46,20.0,77.4,2.0,47.38
1737210245.2304208,72.9,608.07,50.9,483.29,22.0,77.4,0.0,47.38
1737210247.2496622,65.9,605.24,45.9,480.46,20.0,77.4,0.0,47.38
1737210249.2606945,73.0,605.24,52.0,480.46,21.0,77.4,0.0,47.38
1737210251.284614,70.9,605.24,48.9,480.46,22.0,77.4,0.0,47.38
1737210253.29849,75.9,610.13,53.9,485.35,21.0,77.4,1.0,47.38
1737210255.3093624,68.9,609.36,49.9,484.58,19.0,77.4,0.0,47.38
1737210257.3208468,68.0,605.24,48.0,480.46,20.0,77.4,0.0,47.38
1737210259.3306625,72.0,606.52,51.0,481.74,20.0,77.4,1.0,47.38
1737210261.3445046,47.9,607.35,33.9,482.57,14.0,77.4,0.0,47.38
1737210263.357502,66.9,605.3,47.9,480.52,19.0,77.4,0.0,47.38
1737210265.3673487,70.9,605.3,50.9,480.52,19.0,77.4,1.0,47.38
1737210267.3751023,61.7,609.93,43.8,485.15,17.9,77.4,0.0,47.38
1737210269.387909,67.0,611.22,49.0,486.44,18.0,77.4,0.0,47.38
1737210271.4023135,68.9,605.3,48.9,480.52,19.0,77.4,1.0,47.38
1737210273.4119468,44.0,608.82,30.0,484.04,14.0,77.4,0.0,47.38
1737210275.4217565,51.9,607.28,35.9,482.5,16.0,77.4,0.0,47.38
1737210277.4322183,70.9,612.17,46.9,487.39,24.0,77.4,0.0,47.38
1737210279.4434965,72.8,611.65,51.8,486.87,21.0,77.4,0.0,47.38
1737210281.4675343,64.9,607.28,45.9,482.5,19.0,77.4,0.0,47.38
1737210283.4812372,64.9,607.28,45.9,482.5,18.0,77.4,1.0,47.38
1737210285.4925306,54.0,607.28,38.0,482.5,16.0,77.4,0.0,47.38
1737210287.5145016,71.9,607.28,51.0,482.5,20.9,77.4,0.0,47.38
1737210289.5254455,50.9,607.28,35.9,482.5,15.0,77.4,0.0,47.38
1737210291.5375795,67.9,607.28,46.9,482.5,20.0,77.4,1.0,47.38
1737210293.5482159,73.9,607.28,51.9,482.5,22.0,77.4,0.0,47.38
1737210295.5624812,73.8,611.4,53.8,486.62,20.0,77.4,0.0,47.38
1737210297.5711012,73.8,612.43,52.8,487.65,21.0,77.4,0.0,47.38
1737210299.5809927,76.9,612.43,55.9,487.65,21.0,77.4,0.0,47.38
1737210301.5961561,71.9,607.53,50.9,482.75,21.0,77.4,0.0,47.38
1737210303.6084442,76.9,614.95,53.9,490.17,23.0,77.4,0.0,47.38
1737210305.621016,63.0,613.92,43.0,489.14,20.0,77.4,0.0,47.38
1737210307.6307743,76.9,609.28,52.9,484.5,23.0,77.4,1.0,47.38
1737210309.642058,73.9,609.28,51.9,484.5,22.0,77.4,0.0,47.38
1737210311.657844,67.9,614.18,48.9,489.4,19.0,77.4,0.0,47.38
1737210313.675382,66.9,609.28,48.9,484.5,18.0,77.4,0.0,47.38
1737210315.6845324,70.6,609.28,50.7,484.5,19.9,77.4,0.0,47.38
1737210317.6938663,69.9,609.54,49.9,484.76,20.0,77.4,0.0,47.38
1737210319.711082,72.9,611.49,51.9,486.71,21.0,77.4,0.0,47.38
1737210321.7241967,67.0,615.46,46.0,490.68,21.0,77.4,0.0,47.38
1737210323.7349172,71.0,612.58,50.0,487.8,21.0,77.4,0.0,47.38
1737210325.7472386,68.9,610.78,47.9,486.0,21.0,77.4,0.0,47.38
1737210327.766439,70.9,610.78,49.9,486.0,20.0,77.4,1.0,47.38
1737210329.779117,65.9,610.78,46.9,486.0,18.0,77.4,1.0,47.38
1737210331.7975087,62.9,610.78,44.9,486.0,18.0,77.4,0.0,47.38
1737210333.8120623,71.9,610.78,48.9,486.0,22.0,77.4,1.0,47.38
1737210335.829528,70.9,610.78,48.9,486.0,22.0,77.4,0.0,47.38
1737210337.8405902,67.9,610.78,47.0,486.0,20.9,77.4,0.0,47.38
1737210339.855838,68.9,615.68,47.9,490.9,20.0,77.4,1.0,47.38
1737210341.8685493,75.9,610.78,54.9,486.0,21.0,77.4,0.0,47.38
1737210343.8799284,70.0,610.78,48.0,486.0,21.0,77.4,1.0,47.38
1737210345.8927813,73.9,610.78,52.9,486.0,21.0,77.4,0.0,47.38
1737210347.9041088,62.8,610.78,44.8,486.0,18.0,77.4,0.0,47.38
1737210349.915047,73.9,611.04,52.9,486.26,21.0,77.4,0.0,47.38
1737210351.9256208,68.9,610.78,46.9,486.0,21.0,77.4,1.0,47.38
1737210353.9412637,65.9,610.78,43.9,486.0,22.0,77.4,0.0,47.38
1737210355.9531553,71.9,610.78,51.9,486.0,20.0,77.4,0.0,47.38
1737210357.9657266,68.9,614.13,48.9,489.35,20.0,77.4,0.0,47.38
1737210359.9797537,65.9,612.84,44.9,488.06,21.0,77.4,0.0,47.38
1737210361.9976392,71.9,610.78,50.9,486.0,21.0,77.4,0.0,47.38
1737210364.0075128,67.0,617.22,46.0,492.44,21.0,77.4,0.0,47.38
1737210366.0265021,59.9,613.1,42.9,488.32,17.0,77.4,0.0,47.38
1737210368.0363982,59.9,610.78,41.9,486.0,17.0,77.4,1.0,47.38
1737210370.0511806,65.5,611.04,47.5,486.26,18.0,77.4,0.0,47.38
1737210372.0704744,69.9,615.68,51.9,490.9,18.0,77.4,0.0,47.38
1737210374.0911982,60.0,610.78,44.0,486.0,16.0,77.4,0.0,47.38
1737210376.1099453,66.9,614.9,45.9,490.12,20.0,77.4,1.0,47.38
1737210378.1193454,56.9,610.78,40.9,486.0,16.0,77.4,0.0,47.38
1737210380.1320188,56.9,610.78,38.9,486.0,16.0,77.4,2.0,47.38
1737210382.1498096,151.5,610.71,133.7,486.0,11.0,77.4,6.8,47.31
1737210384.1864438,128.7,641.45,99.7,488.9,7.0,77.4,22.0,75.15
1737210386.201908,156.0,682.69,129.0,486.05,13.0,77.4,14.0,119.24
1737210388.215217,172.2,698.67,137.3,486.05,15.9,77.4,19.0,135.22
1737210390.2455292,158.9,699.69,129.9,486.04,17.0,77.4,12.0,136.25
1737210392.2561529,169.1,700.73,138.1,486.04,16.0,77.4,15.0,137.29
1737210394.2708886,110.9,704.6,92.9,489.91,6.0,77.4,12.0,137.29
